11/5/2009	7:32:23 PM	47.61747	-122.32172
11/5/2009	7:32:28 PM	47.61745	-122.32173
11/5/2009	7:32:33 PM	47.61745	-122.32172
11/5/2009	7:32:38 PM	47.61745	-122.32172
11/5/2009	7:32:43 PM	47.61745	-122.32170
11/5/2009	7:32:48 PM	47.61745	-122.32168
11/5/2009	7:32:53 PM	47.61742	-122.32167
11/5/2009	7:32:58 PM	47.61745	-122.32167
11/5/2009	7:33:03 PM	47.61747	-122.32168
11/5/2009	7:33:08 PM	47.61750	-122.32173
11/5/2009	7:33:13 PM	47.61753	-122.32175
11/5/2009	7:33:18 PM	47.61757	-122.32173
11/5/2009	7:33:23 PM	47.61757	-122.32173
11/5/2009	7:33:28 PM	47.61757	-122.32175
11/5/2009	7:33:33 PM	47.61753	-122.32180
11/5/2009	7:33:38 PM	47.61748	-122.32180
11/5/2009	7:33:43 PM	47.61742	-122.32173
11/5/2009	7:33:48 PM	47.61742	-122.32163
11/5/2009	7:33:53 PM	47.61738	-122.32167
11/5/2009	7:33:58 PM	47.61738	-122.32165
11/5/2009	7:34:03 PM	47.61737	-122.32167
11/5/2009	7:34:08 PM	47.61733	-122.32165
11/5/2009	7:34:13 PM	47.61737	-122.32168
11/5/2009	7:34:18 PM	47.61738	-122.32172
11/5/2009	7:34:23 PM	47.61737	-122.32170
11/5/2009	7:34:28 PM	47.61738	-122.32168
11/5/2009	7:34:33 PM	47.61742	-122.32170
11/5/2009	7:34:38 PM	47.61743	-122.32173
11/5/2009	7:34:43 PM	47.61740	-122.32170
11/5/2009	7:34:48 PM	47.61737	-122.32167
11/5/2009	7:34:53 PM	47.61740	-122.32172
11/5/2009	7:34:58 PM	47.61740	-122.32175
11/5/2009	7:35:03 PM	47.61742	-122.32177
11/5/2009	7:35:08 PM	47.61743	-122.32173
11/5/2009	7:35:13 PM	47.61743	-122.32177
11/5/2009	7:35:21 PM	47.61742	-122.32180
11/5/2009	7:35:27 PM	47.61750	-122.32185
11/5/2009	7:35:33 PM	47.61742	-122.32177
11/5/2009	7:35:38 PM	47.61738	-122.32173
11/5/2009	7:35:43 PM	47.61733	-122.32167
11/5/2009	7:35:49 PM	47.61733	-122.32170
11/5/2009	7:35:56 PM	47.61740	-122.32173
11/5/2009	7:36:01 PM	47.61740	-122.32172
11/5/2009	7:36:06 PM	47.61740	-122.32172
11/5/2009	7:36:11 PM	47.61742	-122.32178
11/5/2009	7:36:16 PM	47.61740	-122.32182
11/5/2009	7:36:22 PM	47.61738	-122.32178
11/5/2009	7:36:27 PM	47.61737	-122.32173
11/5/2009	7:36:52 PM	47.61738	-122.32173
11/5/2009	7:36:57 PM	47.61732	-122.32172
11/5/2009	7:37:02 PM	47.61738	-122.32173
11/5/2009	7:37:07 PM	47.61737	-122.32173
11/5/2009	7:37:12 PM	47.61737	-122.32168
11/5/2009	7:37:17 PM	47.61740	-122.32173
11/5/2009	7:37:22 PM	47.61738	-122.32172
11/5/2009	7:37:27 PM	47.61737	-122.32168
11/5/2009	7:37:33 PM	47.61742	-122.32182
11/5/2009	7:37:38 PM	47.61738	-122.32180
11/5/2009	7:37:44 PM	47.61742	-122.32168
11/5/2009	7:37:49 PM	47.61738	-122.32167
11/5/2009	7:37:54 PM	47.61738	-122.32170
11/5/2009	7:37:59 PM	47.61737	-122.32168
11/5/2009	7:38:04 PM	47.61740	-122.32165
11/5/2009	7:38:10 PM	47.61745	-122.32165
11/5/2009	7:38:15 PM	47.61748	-122.32173
11/5/2009	7:38:20 PM	47.61743	-122.32182
11/5/2009	7:38:25 PM	47.61740	-122.32182
11/5/2009	7:38:30 PM	47.61738	-122.32177
11/5/2009	7:38:35 PM	47.61742	-122.32177
11/5/2009	7:38:40 PM	47.61742	-122.32172
11/5/2009	7:38:45 PM	47.61735	-122.32167
11/5/2009	7:38:50 PM	47.61733	-122.32168
11/5/2009	7:38:55 PM	47.61735	-122.32172
11/5/2009	7:39:00 PM	47.61737	-122.32172
11/5/2009	7:39:05 PM	47.61742	-122.32175
11/5/2009	7:39:10 PM	47.61743	-122.32175
11/5/2009	7:39:15 PM	47.61737	-122.32173
11/5/2009	7:39:20 PM	47.61742	-122.32170
11/5/2009	7:39:25 PM	47.61740	-122.32168
11/5/2009	7:39:30 PM	47.61745	-122.32167
11/5/2009	7:39:35 PM	47.61747	-122.32168
11/5/2009	7:39:40 PM	47.61750	-122.32170
11/5/2009	7:39:45 PM	47.61748	-122.32173
11/5/2009	7:39:50 PM	47.61747	-122.32172
11/5/2009	7:39:55 PM	47.61743	-122.32167
11/5/2009	7:40:00 PM	47.61742	-122.32175
11/5/2009	7:40:05 PM	47.61743	-122.32175
11/5/2009	7:40:10 PM	47.61748	-122.32173
11/5/2009	7:40:15 PM	47.61745	-122.32173
11/5/2009	7:40:20 PM	47.61730	-122.32172
11/5/2009	7:40:25 PM	47.61738	-122.32172
11/5/2009	7:40:30 PM	47.61743	-122.32173
11/5/2009	7:40:35 PM	47.61745	-122.32173
11/5/2009	7:40:40 PM	47.61748	-122.32182
11/5/2009	7:40:45 PM	47.61747	-122.32185
